x,y,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,LOCAL_YEAR,LOCAL_MONTH,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,STATION_NAME,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,LOCAL_DATE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,ID,MIN_TEMPERATURE
-118.02972222222222,52.92638888888889,35,,6.5,18,2015,11,AB,,JASPER WARDEN,,20.5,,M,M,2015-11-17 00:00:00,,,,-1.3,17,,,,-2.5,,1,,3053536,,0,,,3053536.2015.11.17,-3.7
-118.02972222222222,52.92638888888889,0,,0.2,23,2015,11,AB,,JASPER WARDEN,,26.8,,M,M,2015-11-18 00:00:00,,,,-2.9,18,,,,-8.8,,0,,3053536,,0,,,3053536.2015.11.18,-14.6
-118.02972222222222,52.92638888888889,0,,0.2,22,2015,11,AB,,JASPER WARDEN,,24.5,,M,M,2015-11-19 00:00:00,,,,-2,19,,,,-6.5,,0,,3053536,,0,,,3053536.2015.11.19,-10.9
-118.02972222222222,52.92638888888889,0,,0,20,2015,11,AB,,JASPER WARDEN,,27.7,,M,M,2015-11-20 00:00:00,,,,-3.5,20,,,,-9.7,,0,,3053536,,0,,,3053536.2015.11.20,-15.8
-118.02972222222222,52.92638888888889,0,,0.2,20,2015,11,AB,,JASPER WARDEN,,23,,M,M,2015-11-21 00:00:00,,,,0.9,21,,,,-5,,0,,3053536,,0,,,3053536.2015.11.21,-10.8
-118.02972222222222,52.92638888888889,0,,0,,2015,11,AB,,JASPER WARDEN,,21.1,,M,M,2015-11-22 00:00:00,,,,4.1,22,,,,-3.1,,0,,3053536,,0,,,3053536.2015.11.22,-10.2
-118.02972222222222,52.92638888888889,35,,1.6,19,2015,11,AB,,JASPER WARDEN,,25.3,,M,M,2015-11-23 00:00:00,,,,-3.1,23,,,,-7.3,,34,,3053536,,0,,,3053536.2015.11.23,-11.4
-118.02972222222222,52.92638888888889,44,,0.4,23,2015,11,AB,,JASPER WARDEN,,31,,M,M,2015-11-24 00:00:00,,,,-4.7,24,,,,-13,,32,,3053536,,0,,,3053536.2015.11.24,-21.2
-118.02972222222222,52.92638888888889,0,,0.2,22,2015,11,AB,,JASPER WARDEN,,34.5,,M,M,2015-11-25 00:00:00,,,,-9.1,25,,,,-16.5,,0,,3053536,,0,,,3053536.2015.11.25,-23.8
-118.02972222222222,52.92638888888889,0,,0,22,2015,11,AB,,JASPER WARDEN,,31.3,,M,M,2015-11-26 00:00:00,,,,-4.9,26,,,,-13.3,,0,,3053536,,0,,,3053536.2015.11.26,-21.7
-118.02972222222222,52.92638888888889,0,,0,22,2015,11,AB,,JASPER WARDEN,,29.4,,M,M,2015-11-27 00:00:00,,,,-3.3,27,,,,-11.4,,0,,3053536,,0,,,3053536.2015.11.27,-19.4
-118.02972222222222,52.92638888888889,0,,0,22,2015,11,AB,,JASPER WARDEN,,29.7,,M,M,2015-11-28 00:00:00,,,,-3.8,28,,,,-11.7,,0,,3053536,,0,,,3053536.2015.11.28,-19.6
-118.02972222222222,52.92638888888889,0,,0,22,2015,11,AB,,JASPER WARDEN,,29.6,,M,M,2015-11-29 00:00:00,,,,-3.3,29,,,,-11.6,,0,,3053536,,0,,,3053536.2015.11.29,-19.9
-118.02972222222222,52.92638888888889,0,,0,22,2015,11,AB,,JASPER WARDEN,,29.5,,M,M,2015-11-30 00:00:00,,,,-3.1,30,,,,-11.5,,0,,3053536,,0,,,3053536.2015.11.30,-19.8
-118.02972222222222,52.92638888888889,0,,0,22,2015,12,AB,,JASPER WARDEN,,27.9,,M,M,2015-12-01 00:00:00,,,,-1.3,1,,,,-9.9,,0,,3053536,,0,,,3053536.2015.12.1,-18.5
-118.02972222222222,52.92638888888889,0,,0,22,2015,12,AB,,JASPER WARDEN,,18.9,,M,M,2015-12-02 00:00:00,,,,5.9,2,,,,-0.9,,0,,3053536,,0,,,3053536.2015.12.2,-7.6
-118.02972222222222,52.92638888888889,0,,0,22,2015,12,AB,,JASPER WARDEN,,18.2,,M,M,2015-12-03 00:00:00,,,,4.8,3,,,,-0.2,,0,,3053536,,0,,,3053536.2015.12.3,-5.2
-118.02972222222222,52.92638888888889,0,,0,,2015,12,AB,,JASPER WARDEN,,18.6,,M,M,2015-12-04 00:00:00,,,,3.2,4,,,,-0.6,,0,,3053536,,0,,,3053536.2015.12.4,-4.3
-118.02972222222222,52.92638888888889,0,,0,,2015,12,AB,,JASPER WARDEN,,17.8,,M,M,2015-12-05 00:00:00,,,,4.8,5,,,,0.2,,0,,3053536,,0,,,3053536.2015.12.5,-4.4
-118.02972222222222,52.92638888888889,0,,0,,2015,12,AB,,JASPER WARDEN,,16.6,,M,M,2015-12-06 00:00:00,,,,4.9,6,,,,1.4,,0,,3053536,,0,,,3053536.2015.12.6,-2.1
-118.02972222222222,52.92638888888889,33,,0,,2015,12,AB,,JASPER WARDEN,,15,,M,M,2015-12-07 00:00:00,,,,7.5,7,,,,3,,11,,3053536,,0,,,3053536.2015.12.7,-1.5
-118.02972222222222,52.92638888888889,0,,2.7,22,2015,12,AB,,JASPER WARDEN,,18.3,,M,M,2015-12-08 00:00:00,,,,2,8,,,,-0.3,,0,,3053536,,0,,,3053536.2015.12.8,-2.6
-118.02972222222222,52.92638888888889,0,,3.9,,2015,12,AB,,JASPER WARDEN,,20.1,,M,M,2015-12-09 00:00:00,,,,-0.1,9,,,,-2.1,,0,,3053536,,0,,,3053536.2015.12.9,-4.1
-118.02972222222222,52.92638888888889,0,,0.5,,2015,12,AB,,JASPER WARDEN,,22.9,,M,M,2015-12-10 00:00:00,,,,-1.3,10,,,,-4.9,,0,,3053536,,0,,,3053536.2015.12.10,-8.5
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,22.5,,M,M,2015-12-11 00:00:00,,,,-0.6,11,,,,-4.5,,0,,3053536,,0,,,3053536.2015.12.11,-8.4
-118.02972222222222,52.92638888888889,0,,0.2,,2015,12,AB,,JASPER WARDEN,,22.3,,M,M,2015-12-12 00:00:00,,,,-0.2,12,,,,-4.3,,0,,3053536,,0,,,3053536.2015.12.12,-8.4
-118.02972222222222,52.92638888888889,0,,0.5,22,2015,12,AB,,JASPER WARDEN,,26.1,,M,M,2015-12-13 00:00:00,,,,-6.5,13,,,,-8.1,,0,,3053536,,0,,,3053536.2015.12.13,-9.7
-118.02972222222222,52.92638888888889,0,,0.2,23,2015,12,AB,,JASPER WARDEN,,25.3,,M,M,2015-12-14 00:00:00,,,,-2.9,14,,,,-7.3,,0,,3053536,,0,,,3053536.2015.12.14,-11.6
-118.02972222222222,52.92638888888889,0,,0.3,22,2015,12,AB,,JASPER WARDEN,,25.4,,M,M,2015-12-15 00:00:00,,,,-1.5,15,,,,-7.4,,0,,3053536,,0,,,3053536.2015.12.15,-13.3
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,28.3,,M,M,2015-12-16 00:00:00,,,,-5,16,,,,-10.3,,0,,3053536,,0,,,3053536.2015.12.16,-15.5
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,35.5,,M,M,2015-12-17 00:00:00,,,,-11.1,17,,,,-17.5,,0,,3053536,,0,,,3053536.2015.12.17,-23.9
-118.02972222222222,52.92638888888889,0,,0.5,24,2015,12,AB,,JASPER WARDEN,,31.7,,M,M,2015-12-18 00:00:00,,,,-9.2,18,,,,-13.7,,0,,3053536,,0,,,3053536.2015.12.18,-18.2
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,26.4,,M,M,2015-12-19 00:00:00,,,,-0.5,19,,,,-8.4,,0,,3053536,,0,,,3053536.2015.12.19,-16.3
-118.02972222222222,52.92638888888889,0,,0,,2015,12,AB,,JASPER WARDEN,,21.2,,M,M,2015-12-20 00:00:00,,,,1.4,20,,,,-3.2,,0,,3053536,,0,,,3053536.2015.12.20,-7.7
-118.02972222222222,52.92638888888889,0,,0,25,2015,12,AB,,JASPER WARDEN,,26,,M,M,2015-12-21 00:00:00,,,,0,21,,,,-8,,0,,3053536,,0,,,3053536.2015.12.21,-16
-118.02972222222222,52.92638888888889,0,,0,23,2015,12,AB,,JASPER WARDEN,,33.3,,M,M,2015-12-22 00:00:00,,,,-8.5,22,,,,-15.3,,0,,3053536,,0,,,3053536.2015.12.22,-22
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,33.8,,M,M,2015-12-23 00:00:00,,,,-9.8,23,,,,-15.8,,0,,3053536,,0,,,3053536.2015.12.23,-21.8
-118.02972222222222,52.92638888888889,0,,0.2,25,2015,12,AB,,JASPER WARDEN,,32.9,,M,M,2015-12-24 00:00:00,,,,-10.9,24,,,,-14.9,,0,,3053536,,0,,,3053536.2015.12.24,-18.9
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,36.9,,M,M,2015-12-25 00:00:00,,,,-12.3,25,,,,-18.9,,0,,3053536,,0,,,3053536.2015.12.25,-25.4
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,34.5,,M,M,2015-12-26 00:00:00,,,,-9.2,26,,,,-16.5,,0,,3053536,,0,,,3053536.2015.12.26,-23.8
-118.02972222222222,52.92638888888889,0,,0,25,2015,12,AB,,JASPER WARDEN,,27,,M,M,2015-12-27 00:00:00,,,,-4.7,27,,,,-9,,0,,3053536,,0,,,3053536.2015.12.27,-13.3
-118.02972222222222,52.92638888888889,0,,0,25,2015,12,AB,,JASPER WARDEN,,30.6,,M,M,2015-12-28 00:00:00,,,,-4.5,28,,,,-12.6,,0,,3053536,,0,,,3053536.2015.12.28,-20.6
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,35.8,,M,M,2015-12-29 00:00:00,,,,-10.5,29,,,,-17.8,,0,,3053536,,0,,,3053536.2015.12.29,-25
-118.02972222222222,52.92638888888889,0,,0,24,2015,12,AB,,JASPER WARDEN,,37,,M,M,2015-12-30 00:00:00,,,,-12.4,30,,,,-19,,0,,3053536,,0,,,3053536.2015.12.30,-25.6
-118.02972222222222,52.92638888888889,0,,0,25,2015,12,AB,,JASPER WARDEN,,34.5,,M,M,2015-12-31 00:00:00,,,,-9.5,31,,,,-16.5,,0,,3053536,,0,,,3053536.2015.12.31,-23.4
-118.02972222222222,52.92638888888889,0,,0,25,2016,1,AB,,JASPER WARDEN,,32.6,,M,M,2016-01-01 00:00:00,,,,-7.4,1,,,,-14.6,,0,,3053536,,0,,,3053536.2016.1.1,-21.7
-118.02972222222222,52.92638888888889,0,,0,25,2016,1,AB,,JASPER WARDEN,,33.5,,M,M,2016-01-02 00:00:00,,,,-7.5,2,,,,-15.5,,0,,3053536,,0,,,3053536.2016.1.2,-23.4
-118.02972222222222,52.92638888888889,0,,0.2,25,2016,1,AB,,JASPER WARDEN,,33.3,,M,M,2016-01-03 00:00:00,,,,-6.9,3,,,,-15.3,,0,,3053536,,0,,,3053536.2016.1.3,-23.7
-118.02972222222222,52.92638888888889,0,,0,24,2016,1,AB,,JASPER WARDEN,,32.6,,M,M,2016-01-04 00:00:00,,,,-6.2,4,,,,-14.6,,0,,3053536,,0,,,3053536.2016.1.4,-22.9
-118.02972222222222,52.92638888888889,0,,0,24,2016,1,AB,,JASPER WARDEN,,31.3,,M,M,2016-01-05 00:00:00,,,,-8,5,,,,-13.3,,0,,3053536,,0,,,3053536.2016.1.5,-18.5
-118.02972222222222,52.92638888888889,41,,0,25,2016,1,AB,,JASPER WARDEN,,28.7,,M,M,2016-01-06 00:00:00,,,,-7.2,6,,,,-10.7,,34,,3053536,,0,,,3053536.2016.1.6,-14.2
-118.02972222222222,52.92638888888889,37,,0,25,2016,1,AB,,JASPER WARDEN,,32.9,,M,M,2016-01-07 00:00:00,,,,-7.2,7,,,,-14.9,,4,,3053536,,0,,,3053536.2016.1.7,-22.6
-118.02972222222222,52.92638888888889,0,,0,26,2016,1,AB,,JASPER WARDEN,,36.1,,M,M,2016-01-08 00:00:00,,,,-10.2,8,,,,-18.1,,0,,3053536,,0,,,3053536.2016.1.8,-25.9
-118.02972222222222,52.92638888888889,0,,0,26,2016,1,AB,,JASPER WARDEN,,35,,M,M,2016-01-09 00:00:00,,,,-7.8,9,,,,-17,,0,,3053536,,0,,,3053536.2016.1.9,-26.2
-118.02972222222222,52.92638888888889,0,,0,26,2016,1,AB,,JASPER WARDEN,,28.7,,M,M,2016-01-10 00:00:00,,,,-2.5,10,,,,-10.7,,0,,3053536,,0,,,3053536.2016.1.10,-18.8
-118.02972222222222,52.92638888888889,0,,0,26,2016,1,AB,,JASPER WARDEN,,27.5,,M,M,2016-01-11 00:00:00,,,,-2.8,11,,,,-9.5,,0,,3053536,,0,,,3053536.2016.1.11,-16.2
-118.02972222222222,52.92638888888889,0,,0,26,2016,1,AB,,JASPER WARDEN,,23.3,,M,M,2016-01-12 00:00:00,,,,0.9,12,,,,-5.3,,0,,3053536,,0,,,3053536.2016.1.12,-11.4
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,21.3,,M,M,2016-01-13 00:00:00,,,,2.3,13,,,,-3.3,,0,,3053536,,0,,,3053536.2016.1.13,-8.9
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,19.6,,M,M,2016-01-14 00:00:00,,,,0.9,14,,,,-1.6,,0,,3053536,,0,,,3053536.2016.1.14,-4.1
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,24.7,,M,M,2016-01-15 00:00:00,,,,-2.7,15,,,,-6.7,,0,,3053536,,0,,,3053536.2016.1.15,-10.7
-118.02972222222222,52.92638888888889,0,,0.9,26,2016,1,AB,,JASPER WARDEN,,29.3,,M,M,2016-01-16 00:00:00,,,,-9.4,16,,,,-11.3,,0,,3053536,,0,,,3053536.2016.1.16,-13.2
-118.02972222222222,52.92638888888889,0,,0.2,27,2016,1,AB,,JASPER WARDEN,,24.8,,M,M,2016-01-17 00:00:00,,,,-1.1,17,,,,-6.8,,0,,3053536,,0,,,3053536.2016.1.17,-12.5
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,21.7,,M,M,2016-01-18 00:00:00,,,,2.7,18,,,,-3.7,,0,,3053536,,0,,,3053536.2016.1.18,-10
-118.02972222222222,52.92638888888889,0,,0.2,27,2016,1,AB,,JASPER WARDEN,,21.7,,M,M,2016-01-19 00:00:00,,,,4,19,,,,-3.7,,0,,3053536,,0,,,3053536.2016.1.19,-11.3
-118.02972222222222,52.92638888888889,0,,0,28,2016,1,AB,,JASPER WARDEN,,25.5,,M,M,2016-01-20 00:00:00,,,,0.3,20,,,,-7.5,,0,,3053536,,0,,,3053536.2016.1.20,-15.3
-118.02972222222222,52.92638888888889,0,,0,28,2016,1,AB,,JASPER WARDEN,,24.7,,M,M,2016-01-21 00:00:00,,,,3.3,21,,,,-6.7,,0,,3053536,,0,,,3053536.2016.1.21,-16.6
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,16,,M,M,2016-01-22 00:00:00,,,,4.6,22,,,,2,,0,,3053536,,0,,,3053536.2016.1.22,-0.7
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,18.1,,M,M,2016-01-23 00:00:00,,,,6.4,23,,,,-0.1,,0,,3053536,,0,,,3053536.2016.1.23,-6.5
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,20.5,,M,M,2016-01-24 00:00:00,,,,3.2,24,,,,-2.5,,0,,3053536,,0,,,3053536.2016.1.24,-8.2
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,21.5,,M,M,2016-01-25 00:00:00,,,,3.7,25,,,,-3.5,,0,,3053536,,0,,,3053536.2016.1.25,-10.7
-118.02972222222222,52.92638888888889,0,,2,,2016,1,AB,,JASPER WARDEN,,16.1,,M,M,2016-01-26 00:00:00,,,,4.8,26,,,,1.9,,0,,3053536,,0,,,3053536.2016.1.26,-1.1
-118.02972222222222,52.92638888888889,0,,0,,2016,1,AB,,JASPER WARDEN,,16.1,,M,M,2016-01-27 00:00:00,,,,5.1,27,,,,1.9,,0,,3053536,,0,,,3053536.2016.1.27,-1.3
-118.02972222222222,52.92638888888889,35,,0.3,,2016,1,AB,,JASPER WARDEN,,15.8,,M,M,2016-01-28 00:00:00,,,,5.7,28,,,,2.2,,14,,3053536,,0,,,3053536.2016.1.28,-1.4
-118.02972222222222,52.92638888888889,0,,0.2,,2016,1,AB,,JASPER WARDEN,,21.6,,M,M,2016-01-29 00:00:00,,,,1.3,29,,,,-3.6,,0,,3053536,,0,,,3053536.2016.1.29,-8.4
-118.02972222222222,52.92638888888889,0,,0.2,25,2016,1,AB,,JASPER WARDEN,,21.7,,M,M,2016-01-30 00:00:00,,,,2,30,,,,-3.7,,0,,3053536,,0,,,3053536.2016.1.30,-9.3
-118.02972222222222,52.92638888888889,0,,0,25,2016,1,AB,,JASPER WARDEN,,20.3,,M,M,2016-01-31 00:00:00,,,,0.7,31,,,,-2.3,,0,,3053536,,0,,,3053536.2016.1.31,-5.3
-118.02972222222222,52.92638888888889,0,,0,25,2016,2,AB,,JASPER WARDEN,,21.7,,M,M,2016-02-01 00:00:00,,,,0.1,1,,,,-3.7,,0,,3053536,,0,,,3053536.2016.2.1,-7.5
-118.02972222222222,52.92638888888889,0,,0,25,2016,2,AB,,JASPER WARDEN,,22.5,,M,M,2016-02-02 00:00:00,,,,0.1,2,,,,-4.5,,0,,3053536,,0,,,3053536.2016.2.2,-9
-118.02972222222222,52.92638888888889,0,,0,25,2016,2,AB,,JASPER WARDEN,,26.6,,M,M,2016-02-03 00:00:00,,,,-1.4,3,,,,-8.6,,0,,3053536,,0,,,3053536.2016.2.3,-15.8
-118.02972222222222,52.92638888888889,0,,,25,2016,2,AB,,JASPER WARDEN,E,,,M,M,2016-02-04 00:00:00,,M,,,4,M,M,,,,0,,3053536,,,M,M,3053536.2016.2.4,-6.8
-118.02972222222222,52.92638888888889,41,,0,25,2016,2,AB,,JASPER WARDEN,,15.8,,M,M,2016-02-05 00:00:00,,,,5.9,5,,,,2.2,,18,,3053536,,0,,,3053536.2016.2.5,-1.6
-118.02972222222222,52.92638888888889,43,,0.8,24,2016,2,AB,,JASPER WARDEN,,19.5,,M,M,2016-02-06 00:00:00,,,,2.9,6,,,,-1.5,,29,,3053536,,0,,,3053536.2016.2.6,-5.8
-118.02972222222222,52.92638888888889,0,,0,24,2016,2,AB,,JASPER WARDEN,,22.1,,M,M,2016-02-07 00:00:00,,,,2.1,7,,,,-4.1,,0,,3053536,,0,,,3053536.2016.2.7,-10.2
-118.02972222222222,52.92638888888889,0,,0,25,2016,2,AB,,JASPER WARDEN,,18.6,,M,M,2016-02-08 00:00:00,,,,6.8,8,,,,-0.6,,0,,3053536,,0,,,3053536.2016.2.8,-7.9
-118.02972222222222,52.92638888888889,0,,0,25,2016,2,AB,,JASPER WARDEN,,14.8,,M,M,2016-02-09 00:00:00,,,,9.9,9,,,,3.2,,0,,3053536,,0,,,3053536.2016.2.9,-3.6
-118.02972222222222,52.92638888888889,0,,0,24,2016,2,AB,,JASPER WARDEN,,17.9,,M,M,2016-02-10 00:00:00,,,,5.1,10,,,,0.1,,0,,3053536,,0,,,3053536.2016.2.10,-5
-118.02972222222222,52.92638888888889,0,,0,24,2016,2,AB,,JASPER WARDEN,,14.7,,M,M,2016-02-11 00:00:00,,,,9.3,11,,,,3.3,,0,,3053536,,0,,,3053536.2016.2.11,-2.8
-118.02972222222222,52.92638888888889,0,,0,23,2016,2,AB,,JASPER WARDEN,,15.9,,M,M,2016-02-12 00:00:00,,,,6.9,12,,,,2.1,,0,,3053536,,0,,,3053536.2016.2.12,-2.8
-118.02972222222222,52.92638888888889,41,,0,22,2016,2,AB,,JASPER WARDEN,,15.5,,M,M,2016-02-13 00:00:00,,,,7,13,,,,2.5,,18,,3053536,,0,,,3053536.2016.2.13,-2
-118.02972222222222,52.92638888888889,0,,0,22,2016,2,AB,,JASPER WARDEN,,15.2,,M,M,2016-02-14 00:00:00,,,,5.7,14,,,,2.8,,0,,3053536,,0,,,3053536.2016.2.14,-0.2
-118.02972222222222,52.92638888888889,35,,0.2,22,2016,2,AB,,JASPER WARDEN,,16.4,,M,M,2016-02-15 00:00:00,,,,5.8,15,,,,1.6,,17,,3053536,,0,,,3053536.2016.2.15,-2.6
-118.02972222222222,52.92638888888889,0,,0.2,22,2016,2,AB,,JASPER WARDEN,,15.6,,M,M,2016-02-16 00:00:00,,,,7.9,16,,,,2.4,,0,,3053536,,0,,,3053536.2016.2.16,-3.2
-118.02972222222222,52.92638888888889,0,,0.2,22,2016,2,AB,,JASPER WARDEN,,16.7,,M,M,2016-02-17 00:00:00,,,,7.5,17,,,,1.3,,0,,3053536,,0,,,3053536.2016.2.17,-4.9
-118.02972222222222,52.92638888888889,0,,0,22,2016,2,AB,,JASPER WARDEN,,16,,M,M,2016-02-18 00:00:00,,,,7.2,18,,,,2,,0,,3053536,,0,,,3053536.2016.2.18,-3.3
-118.02972222222222,52.92638888888889,0,,0,21,2016,2,AB,,JASPER WARDEN,,15.6,,M,M,2016-02-19 00:00:00,,,,7.3,19,,,,2.4,,0,,3053536,,0,,,3053536.2016.2.19,-2.6
-118.02972222222222,52.92638888888889,0,,0.2,21,2016,2,AB,,JASPER WARDEN,,16.6,,M,M,2016-02-20 00:00:00,,,,6.5,20,,,,1.4,,0,,3053536,,0,,,3053536.2016.2.20,-3.7
-118.02972222222222,52.92638888888889,0,,0.2,21,2016,2,AB,,JASPER WARDEN,,20.8,,M,M,2016-02-21 00:00:00,,,,5,21,,,,-2.8,,0,,3053536,,0,,,3053536.2016.2.21,-10.6
-118.02972222222222,52.92638888888889,0,,0,21,2016,2,AB,,JASPER WARDEN,,18.7,,M,M,2016-02-22 00:00:00,,,,4.2,22,,,,-0.7,,0,,3053536,,0,,,3053536.2016.2.22,-5.6
-118.02972222222222,52.92638888888889,0,,0,21,2016,2,AB,,JASPER WARDEN,,19,,M,M,2016-02-23 00:00:00,,,,4.5,23,,,,-1,,0,,3053536,,0,,,3053536.2016.2.23,-6.5
-118.02972222222222,52.92638888888889,0,,0,21,2016,2,AB,,JASPER WARDEN,,21.3,,M,M,2016-02-24 00:00:00,,,,5.3,24,,,,-3.3,,0,,3053536,,0,,,3053536.2016.2.24,-11.8
-118.02972222222222,52.92638888888889,0,,0,20,2016,2,AB,,JASPER WARDEN,,18.2,,M,M,2016-02-25 00:00:00,,,,9,25,,,,-0.2,,0,,3053536,,0,,,3053536.2016.2.25,-9.3
-118.02972222222222,52.92638888888889,0,,0,21,2016,2,AB,,JASPER WARDEN,,13.8,,M,M,2016-02-26 00:00:00,,,,12.9,26,,,,4.2,,0,,3053536,,0,,,3053536.2016.2.26,-4.6
-118.02972222222222,52.92638888888889,41,,0.6,19,2016,2,AB,,JASPER WARDEN,,15.4,,M,M,2016-02-27 00:00:00,,,,8,27,,,,2.6,,19,,3053536,,0,,,3053536.2016.2.27,-2.8
-118.02972222222222,52.92638888888889,0,,0.3,16,2016,2,AB,,JASPER WARDEN,,17.9,,M,M,2016-02-28 00:00:00,,,,7,28,,,,0.1,,0,,3053536,,0,,,3053536.2016.2.28,-6.8
-118.02972222222222,52.92638888888889,32,,3.8,20,2016,2,AB,,JASPER WARDEN,,18.5,,M,M,2016-02-29 00:00:00,,,,6.1,29,,,,-0.5,,19,,3053536,,0,,,3053536.2016.2.29,-7.1
-118.02972222222222,52.92638888888889,0,,1.8,17,2016,3,AB,,JASPER WARDEN,,19.2,,M,M,2016-03-01 00:00:00,,,,5.5,1,,,,-1.2,,0,,3053536,,0,,,3053536.2016.3.1,-7.8
-118.02972222222222,52.92638888888889,0,,2.3,20,2016,3,AB,,JASPER WARDEN,,16.5,,M,M,2016-03-02 00:00:00,,,,5.3,2,,,,1.5,,0,,3053536,,0,,,3053536.2016.3.2,-2.3
-118.02972222222222,52.92638888888889,0,,0.7,19,2016,3,AB,,JASPER WARDEN,,14.4,,M,M,2016-03-03 00:00:00,,,,9.6,3,,,,3.6,,0,,3053536,,0,,,3053536.2016.3.3,-2.4
-118.02972222222222,52.92638888888889,43,,0,17,2016,3,AB,,JASPER WARDEN,,14.5,,M,M,2016-03-04 00:00:00,,,,10.4,4,,,,3.5,,13,,3053536,,0,,,3053536.2016.3.4,-3.5
-118.02972222222222,52.92638888888889,0,,0.4,13,2016,3,AB,,JASPER WARDEN,,14.8,,M,M,2016-03-05 00:00:00,,,,9.2,5,,,,3.2,,0,,3053536,,0,,,3053536.2016.3.5,-2.9
-118.02972222222222,52.92638888888889,0,,0.5,11,2016,3,AB,,JASPER WARDEN,,16.3,,M,M,2016-03-06 00:00:00,,,,6.7,6,,,,1.7,,0,,3053536,,0,,,3053536.2016.3.6,-3.4
-118.02972222222222,52.92638888888889,0,,0.2,10,2016,3,AB,,JASPER WARDEN,,16.2,,M,M,2016-03-07 00:00:00,,,,9.3,7,,,,1.8,,0,,3053536,,0,,,3053536.2016.3.7,-5.7
-118.02972222222222,52.92638888888889,0,,0.3,9,2016,3,AB,,JASPER WARDEN,,15.9,,M,M,2016-03-08 00:00:00,,,,7.8,8,,,,2.1,,0,,3053536,,0,,,3053536.2016.3.8,-3.6
-118.02972222222222,52.92638888888889,0,,0,6,2016,3,AB,,JASPER WARDEN,,16.6,,M,M,2016-03-09 00:00:00,,,,7,9,,,,1.4,,0,,3053536,,0,,,3053536.2016.3.9,-4.2
-118.02972222222222,52.92638888888889,35,,0,3,2016,3,AB,,JASPER WARDEN,,13.7,,M,M,2016-03-10 00:00:00,,,,8.9,10,,,,4.3,,19,,3053536,,0,,,3053536.2016.3.10,-0.3
-118.02972222222222,52.92638888888889,32,,0,,2016,3,AB,,JASPER WARDEN,,14.5,,M,M,2016-03-11 00:00:00,,,,8.6,11,,,,3.5,,20,,3053536,,0,,,3053536.2016.3.11,-1.6
-118.02972222222222,52.92638888888889,37,,0,,2016,3,AB,,JASPER WARDEN,,13.7,,M,M,2016-03-12 00:00:00,,,,12.6,12,,,,4.3,,17,,3053536,,0,,,3053536.2016.3.12,-4
-118.02972222222222,52.92638888888889,0,,0.3,,2016,3,AB,,JASPER WARDEN,,16,,M,M,2016-03-13 00:00:00,,,,7.5,13,,,,2,,0,,3053536,,0,,,3053536.2016.3.13,-3.5
-118.02972222222222,52.92638888888889,0,,0,,2016,3,AB,,JASPER WARDEN,,16,,M,M,2016-03-14 00:00:00,,,,8.6,14,,,,2,,0,,3053536,,0,,,3053536.2016.3.14,-4.6
-118.02972222222222,52.92638888888889,32,,0,,2016,3,AB,,JASPER WARDEN,,15.3,,M,M,2016-03-15 00:00:00,,,,7.3,15,,,,2.7,,21,,3053536,,0,,,3053536.2016.3.15,-2
