PARAM,Date,Value,SYM
1,2023/06/03,162.0,
1,2023/06/04,181.0,
1,2023/06/05,196.0,
1,2023/06/06,183.0,
1,2023/06/07,165.0,
1,2023/06/08,161.0,
1,2023/06/09,179.0,
1,2023/06/10,206.0,
1,2023/06/11,211.0,
1,2023/06/12,211.0,
1,2023/06/13,215.0,
1,2023/06/14,250.0,
1,2023/06/15,227.0,
1,2023/06/16,181.0,
1,2023/06/17,175.0,
1,2023/06/18,171.0,
1,2023/06/19,181.0,
1,2023/06/20,190.0,
1,2023/06/21,164.0,
1,2023/06/22,158.0,
1,2023/06/23,184.0,
1,2023/06/24,209.0,
1,2023/06/25,226.0,
1,2023/06/26,228.0,
1,2023/06/27,227.0,
1,2023/06/28,225.0,
1,2023/06/29,230.0,
1,2023/06/30,232.0,
1,2023/07/01,227.0,
1,2023/07/02,221.0,
1,2023/07/03,177.0,
1,2023/07/04,152.0,
1,2023/07/05,152.0,
1,2023/07/06,160.0,
1,2023/07/07,159.0,
1,2023/07/08,174.0,
1,2023/07/09,190.0,
1,2023/07/10,203.0,
1,2023/07/11,214.0,
1,2023/07/12,236.0,
1,2023/07/13,216.0,
1,2023/07/14,211.0,
1,2023/07/15,203.0,
1,2023/07/16,201.0,
1,2023/07/17,217.0,
1,2023/07/18,208.0,
1,2023/07/19,177.0,
1,2023/07/20,177.0,
1,2023/07/21,186.0,
1,2023/07/22,204.0,
1,2023/07/23,206.0,
1,2023/07/24,203.0,
1,2023/07/25,215.0,
1,2023/07/26,176.0,
1,2023/07/27,149.0,
1,2023/07/28,148.0,
1,2023/07/29,146.0,
1,2023/07/30,159.0,
1,2023/07/31,167.0,
1,2023/08/01,154.0,
1,2023/08/02,149.0,
1,2023/08/03,154.0,
1,2023/08/04,153.0,
1,2023/08/05,156.0,
1,2023/08/06,160.0,
1,2023/08/07,170.0,
1,2023/08/08,178.0,
1,2023/08/09,179.0,
1,2023/08/10,188.0,
1,2023/08/11,168.0,
1,2023/08/12,145.0,
1,2023/08/13,145.0,
1,2023/08/14,161.0,
1,2023/08/15,182.0,
1,2023/08/16,199.0,
1,2023/08/17,200.0,
1,2023/08/18,250.0,
1,2023/08/19,225.0,
1,2023/08/20,160.0,
1,2023/08/21,139.0,
1,2023/08/22,154.0,
1,2023/08/23,165.0,
1,2023/08/24,155.0,
1,2023/08/25,133.0,
1,2023/08/26,138.0,
1,2023/08/27,146.0,
1,2023/08/28,143.0,
1,2023/08/29,146.0,
1,2023/08/30,153.0,
1,2023/08/31,175.0,
1,2023/09/01,185.0,
1,2023/09/02,176.0,
1,2023/09/03,178.0,
1,2023/09/04,177.0,
1,2023/09/05,142.0,
1,2023/09/06,140.0,
1,2023/09/07,128.0,
1,2023/09/08,110.0,
1,2023/09/09,102.0,
1,2023/09/10,96.9,
1,2023/09/11,99.2,
1,2023/09/12,112.0,
1,2023/09/13,114.0,
1,2023/09/14,103.0,
1,2023/09/15,89.0,
1,2023/09/16,87.7,
1,2023/09/17,88.7,
1,2023/09/18,89.9,
1,2023/09/19,82.9,
1,2023/09/20,70.3,
1,2023/09/21,65.7,
1,2023/09/22,60.5,
1,2023/09/23,58.9,
1,2023/09/24,70.1,
1,2023/09/25,67.0,
1,2023/09/26,71.4,
1,2023/09/27,77.1,
1,2023/09/28,68.1,
1,2023/09/29,66.5,
1,2023/09/30,63.4,
1,2023/10/01,58.9,
1,2023/10/02,55.9,
1,2023/10/03,54.2,
1,2023/10/04,53.0,
1,2023/10/05,51.7,
1,2023/10/06,49.3,
1,2023/10/07,48.1,
1,2023/10/08,47.3,
1,2023/10/09,48.9,
1,2023/10/10,54.6,
1,2023/10/11,63.1,
1,2023/10/12,60.0,
1,2023/10/13,54.4,
1,2023/10/14,51.6,
1,2023/10/15,49.3,
1,2023/10/16,48.0,
1,2023/10/17,51.7,
1,2023/10/18,54.6,
1,2023/10/19,56.9,
1,2023/10/20,76.6,
1,2023/10/21,74.5,
1,2023/10/22,63.5,
1,2023/10/23,57.3,
1,2023/10/24,48.4,B
1,2023/10/25,43.8,B
1,2023/10/26,41.0,B
1,2023/10/27,40.4,B
1,2023/10/28,38.2,B
1,2023/10/29,36.8,B
1,2023/10/30,38.1,B
1,2023/10/31,37.6,B
1,2023/11/01,35.9,B
1,2023/11/02,36.6,B
1,2023/11/03,36.1,B
1,2023/11/04,35.4,B
1,2023/11/05,35.2,B
1,2023/11/06,34.0,B
1,2023/11/07,32.7,B
1,2023/11/08,31.4,B
1,2023/11/09,30.8,B
1,2023/11/10,30.0,B
1,2023/11/11,30.1,B
1,2023/11/12,30.1,B
1,2023/11/13,29.7,B
1,2023/11/14,29.4,B
1,2023/11/15,28.0,B
1,2023/11/16,24.5,B
1,2023/11/17,24.9,B
1,2023/11/18,26.8,B
1,2023/11/19,26.9,B
1,2023/11/20,25.9,B
1,2023/11/21,24.5,B
1,2023/11/22,25.0,B
1,2023/11/23,24.8,B
1,2023/11/24,19.5,B
1,2023/11/25,17.5,B
1,2023/11/26,18.8,B
1,2023/11/27,19.3,B
1,2023/11/28,18.7,B
1,2023/11/29,16.7,B
1,2023/11/30,16.6,B
1,2023/12/01,16.6,B
1,2023/12/02,16.8,B
1,2023/12/03,18.1,B
1,2023/12/04,21.7,B
1,2023/12/05,24.1,B
1,2023/12/06,24.2,B
1,2023/12/07,23.2,B
1,2023/12/08,21.7,B
1,2023/12/09,20.4,B
1,2023/12/10,20.0,B
1,2023/12/11,20.8,B
1,2023/12/12,19.4,B
1,2023/12/13,18.2,B
1,2023/12/14,20.3,B
1,2023/12/15,20.4,B
1,2023/12/16,20.7,B
1,2023/12/17,20.1,B
1,2023/12/18,19.3,B
1,2023/12/19,19.4,B
1,2023/12/20,19.8,B
1,2023/12/21,19.5,B
1,2023/12/22,19.3,B
1,2023/12/23,18.2,B
1,2023/12/24,15.2,B
1,2023/12/25,16.1,B
1,2023/12/26,19.3,B
1,2023/12/27,17.8,B
1,2023/12/28,18.4,B
1,2023/12/29,17.9,B
1,2023/12/30,17.6,B
1,2023/12/31,18.0,B
2,2012/01/01,0.659,
2,2012/01/02,0.701,
2,2012/01/03,0.677,
2,2012/01/04,0.699,
2,2012/01/05,0.706,
2,2012/01/06,0.677,
2,2012/01/07,0.655,
2,2012/01/08,0.656,
2,2012/01/09,0.662,
2,2012/01/10,0.653,
2,2012/01/11,0.619,
2,2012/01/12,0.629,
2,2012/01/13,0.647,
2,2012/01/14,0.667,
2,2012/01/15,0.91,
2,2012/01/16,1.201,
2,2012/01/17,,
2,2012/01/18,,
2,2012/01/19,,
2,2012/01/20,,
2,2012/01/21,1.534,A
2,2012/01/22,1.472,A
2,2012/01/23,1.45,A
2,2012/01/24,1.366,
2,2012/01/25,1.315,
2,2012/01/26,1.263,
2,2012/01/27,1.209,
2,2012/01/28,1.206,
2,2012/01/29,1.289,A
2,2012/01/30,1.249,
2,2012/01/31,1.194,A
2,2012/02/01,1.213,A
2,2012/02/02,1.169,A
2,2012/02/03,1.178,A
2,2012/02/04,1.138,
2,2012/02/05,1.128,A
2,2012/02/06,1.081,
2,2012/02/07,1.064,A
2,2012/02/08,1.198,
2,2012/02/09,1.118,A
2,2012/02/10,1.043,
2,2012/02/11,1.09,A
2,2012/02/12,1.034,
2,2012/02/13,1.076,A
2,2012/02/14,0.983,
2,2012/02/15,0.971,A
2,2012/02/16,0.933,A
2,2012/02/17,0.931,
2,2012/02/18,0.928,
2,2012/02/19,0.933,
2,2012/02/20,0.924,
2,2012/02/21,0.885,
2,2012/02/22,0.752,
2,2012/02/23,0.606,
2,2012/02/24,0.572,
2,2012/02/25,0.554,
2,2012/02/26,0.602,
2,2012/02/27,0.604,
2,2012/02/28,0.566,
2,2012/02/29,0.548,
2,2012/03/01,0.537,
2,2012/03/02,0.533,
2,2012/03/03,0.516,
2,2012/03/04,0.512,
2,2012/03/05,0.516,
2,2012/03/06,0.517,
2,2012/03/07,0.524,
2,2012/03/08,0.522,
2,2012/03/09,0.531,
2,2012/03/10,0.533,
2,2012/03/11,0.535,
2,2012/03/12,0.531,
2,2012/03/13,0.528,
2,2012/03/14,0.523,
2,2012/03/15,0.525,
2,2012/03/16,0.528,
2,2012/03/17,0.527,
2,2012/03/18,0.522,
2,2012/03/19,0.515,
2,2012/03/20,0.509,
2,2012/03/21,0.511,
2,2012/03/22,0.498,A
2,2012/03/23,0.493,
2,2012/03/24,0.495,
2,2012/03/25,0.5,
2,2012/03/26,0.512,
2,2012/03/27,0.522,
2,2012/03/28,0.525,
2,2012/03/29,0.527,
2,2012/03/30,0.525,
2,2012/03/31,0.522,
2,2012/04/01,0.523,
2,2012/04/02,0.517,
2,2012/04/03,0.524,
2,2012/04/04,0.549,
2,2012/04/05,0.541,
2,2012/04/06,0.526,
2,2012/04/07,0.529,
2,2012/04/08,0.529,
2,2012/04/09,0.534,
2,2012/04/10,0.555,
2,2012/04/11,0.579,
2,2012/04/12,0.591,
2,2012/04/13,0.631,
2,2012/04/14,0.629,
2,2012/04/15,0.602,
2,2012/04/16,0.609,
2,2012/04/17,0.618,
2,2012/04/18,0.634,
2,2012/04/19,0.644,
2,2012/04/20,0.671,
2,2012/04/21,0.678,
2,2012/04/22,0.702,
2,2012/04/23,0.779,
2,2012/04/24,1.027,
2,2012/04/25,1.247,
2,2012/04/26,1.322,
2,2012/04/27,1.42,
2,2012/04/28,1.41,
2,2012/04/29,1.373,
2,2012/04/30,1.343,
2,2012/05/01,1.289,
2,2012/05/02,1.269,
2,2012/05/03,1.251,
2,2012/05/04,1.216,
2,2012/05/05,1.192,
2,2012/05/06,1.167,
2,2012/05/07,1.163,
2,2012/05/08,1.205,
2,2012/05/09,1.352,
2,2012/05/10,1.356,
2,2012/05/11,1.283,
2,2012/05/12,1.238,
2,2012/05/13,1.245,
2,2012/05/14,1.37,
2,2012/05/15,1.514,
2,2012/05/16,1.739,
2,2012/05/17,1.812,
2,2012/05/18,1.696,
2,2012/05/19,1.58,
2,2012/05/20,1.502,
2,2012/05/21,1.479,
2,2012/05/22,1.571,
2,2012/05/23,1.709,
2,2012/05/24,1.671,
2,2012/05/25,1.613,
2,2012/05/26,1.586,
2,2012/05/27,1.655,
2,2012/05/28,1.784,
2,2012/05/29,1.92,
2,2012/05/30,1.922,
2,2012/05/31,1.835,
2,2012/06/01,1.861,
2,2012/06/02,1.943,
2,2012/06/03,2.044,
2,2012/06/04,1.97,
2,2012/06/05,2.054,
2,2012/06/06,2.671,
2,2012/06/07,2.963,
2,2012/06/08,2.645,
2,2012/06/09,2.546,
2,2012/06/10,2.444,
2,2012/06/11,2.341,
2,2012/06/12,2.421,
2,2012/06/13,2.485,
2,2012/06/14,2.544,
2,2012/06/15,2.46,
2,2012/06/16,2.361,
2,2012/06/17,2.564,
2,2012/06/18,2.66,
2,2012/06/19,2.559,
2,2012/06/20,2.505,
2,2012/06/21,2.469,
2,2012/06/22,2.532,
2,2012/06/23,2.711,
2,2012/06/24,2.922,
2,2012/06/25,2.836,
2,2012/06/26,2.675,
2,2012/06/27,2.56,
2,2012/06/28,2.418,
2,2012/06/29,2.402,
2,2012/06/30,2.46,
2,2012/07/01,2.543,
2,2012/07/02,2.593,
2,2012/07/03,2.578,
2,2012/07/04,2.595,
2,2012/07/05,2.451,
2,2012/07/06,2.339,
2,2012/07/07,2.353,
2,2012/07/08,2.486,
2,2012/07/09,2.628,
2,2012/07/10,2.722,
2,2012/07/11,2.779,
2,2012/07/12,2.763,
2,2012/07/13,2.736,
2,2012/07/14,2.731,
2,2012/07/15,2.689,
2,2012/07/16,2.653,
2,2012/07/17,2.679,
2,2012/07/18,2.766,
2,2012/07/19,2.742,
2,2012/07/20,2.637,
2,2012/07/21,2.599,
2,2012/07/22,2.549,
2,2012/07/23,2.476,
2,2012/07/24,2.654,
2,2012/07/25,2.549,
2,2012/07/26,2.477,
2,2012/07/27,2.442,
2,2012/07/28,2.513,
2,2012/07/29,2.496,
2,2012/07/30,2.43,
2,2012/07/31,2.426,
2,2012/08/01,2.37,
2,2012/08/02,2.405,
2,2012/08/03,2.331,
2,2012/08/04,2.269,
2,2012/08/05,2.335,
2,2012/08/06,2.433,
2,2012/08/07,2.518,
2,2012/08/08,2.451,
2,2012/08/09,2.416,
2,2012/08/10,2.326,
2,2012/08/11,2.242,
2,2012/08/12,2.164,
2,2012/08/13,2.14,
2,2012/08/14,2.157,
2,2012/08/15,2.156,
2,2012/08/16,2.053,
2,2012/08/17,2.007,
2,2012/08/18,2.006,
2,2012/08/19,2.038,
2,2012/08/20,2.084,
2,2012/08/21,2.137,A
2,2012/08/22,2.138,
2,2012/08/23,2.056,
2,2012/08/24,1.976,
2,2012/08/25,1.843,
2,2012/08/26,1.766,
2,2012/08/27,1.764,
2,2012/08/28,1.824,
2,2012/08/29,1.901,
2,2012/08/30,1.791,
2,2012/08/31,1.741,
2,2012/09/01,1.792,
2,2012/09/02,1.724,
2,2012/09/03,1.641,
2,2012/09/04,1.617,
2,2012/09/05,1.589,
2,2012/09/06,1.6,
2,2012/09/07,1.554,
2,2012/09/08,1.568,
2,2012/09/09,1.639,
2,2012/09/10,1.672,
2,2012/09/11,1.595,
2,2012/09/12,1.478,
2,2012/09/13,1.415,
2,2012/09/14,1.415,
2,2012/09/15,1.442,
2,2012/09/16,1.433,
2,2012/09/17,1.408,A
2,2012/09/18,,
2,2012/09/19,,
2,2012/09/20,1.382,A
2,2012/09/21,1.409,
2,2012/09/22,1.447,
2,2012/09/23,1.471,
2,2012/09/24,1.475,
2,2012/09/25,1.503,
2,2012/09/26,1.531,
2,2012/09/27,1.44,
2,2012/09/28,1.398,
2,2012/09/29,1.433,
2,2012/09/30,1.421,
2,2012/10/01,1.347,
2,2012/10/02,1.621,A
2,2012/10/03,1.457,A
2,2012/10/04,1.341,
2,2012/10/05,1.27,
2,2012/10/06,1.235,
2,2012/10/07,1.208,
2,2012/10/08,1.2,
2,2012/10/09,1.182,
2,2012/10/10,1.152,
2,2012/10/11,1.126,
2,2012/10/12,1.113,
2,2012/10/13,1.118,
2,2012/10/14,1.132,
2,2012/10/15,1.277,
2,2012/10/16,1.337,
2,2012/10/17,1.32,
2,2012/10/18,1.208,
2,2012/10/19,1.189,
2,2012/10/20,1.234,A
2,2012/10/21,1.167,
2,2012/10/22,1.105,
2,2012/10/23,1.053,
2,2012/10/24,1.03,
2,2012/10/25,1.027,A
2,2012/10/26,1.026,
2,2012/10/27,1.024,
2,2012/10/28,1.021,
2,2012/10/29,1.011,
2,2012/10/30,1.02,
2,2012/10/31,1.012,
2,2012/11/01,1.002,
2,2012/11/02,0.998,
2,2012/11/03,0.987,
2,2012/11/04,0.989,
2,2012/11/05,1.042,
2,2012/11/06,1.069,
2,2012/11/07,1.038,
2,2012/11/08,1.003,
2,2012/11/09,0.909,
2,2012/11/10,0.858,
2,2012/11/11,0.807,
2,2012/11/12,0.885,
2,2012/11/13,0.965,
2,2012/11/14,0.967,
2,2012/11/15,0.937,
2,2012/11/16,0.921,
2,2012/11/17,0.904,
2,2012/11/18,0.929,
2,2012/11/19,0.911,
2,2012/11/20,0.894,
2,2012/11/21,0.858,
2,2012/11/22,0.8,
2,2012/11/23,0.865,
2,2012/11/24,0.868,
2,2012/11/25,0.858,
2,2012/11/26,0.849,
2,2012/11/27,0.826,
2,2012/11/28,0.826,
2,2012/11/29,0.839,
2,2012/11/30,0.85,
2,2012/12/01,0.81,
2,2012/12/02,0.814,
2,2012/12/03,0.849,
2,2012/12/04,0.829,
2,2012/12/05,0.828,A
2,2012/12/06,0.791,
2,2012/12/07,0.794,
2,2012/12/08,0.811,
2,2012/12/09,0.733,
2,2012/12/10,0.747,
2,2012/12/11,0.791,
2,2012/12/12,0.782,
2,2012/12/13,0.786,
2,2012/12/14,0.727,
2,2012/12/15,0.729,
2,2012/12/16,0.736,
2,2012/12/17,0.734,
2,2012/12/18,0.748,
2,2012/12/19,0.768,
2,2012/12/20,0.844,
2,2012/12/21,0.825,
2,2012/12/22,0.797,
2,2012/12/23,0.982,
2,2012/12/24,1.372,
2,2012/12/25,1.43,
2,2012/12/26,1.548,
2,2012/12/27,1.562,
2,2012/12/28,1.555,
2,2012/12/29,1.551,
2,2012/12/30,1.498,
2,2012/12/31,1.451,
2,2013/01/01,1.406,
2,2013/01/02,1.369,
2,2013/01/03,1.334,
2,2013/01/04,1.307,
2,2013/01/05,1.274,
2,2013/01/06,1.255,
2,2013/01/07,1.223,
2,2013/01/08,1.2,
2,2013/01/09,1.164,
2,2013/01/10,1.139,
2,2013/01/11,1.117,
2,2013/01/12,1.113,
2,2013/01/13,1.134,
2,2013/01/14,1.133,
2,2013/01/15,1.121,
2,2013/01/16,1.088,
2,2013/01/17,1.064,
2,2013/01/18,1.029,
2,2013/01/19,1.016,
2,2013/01/20,1.006,
2,2013/01/21,0.965,
2,2013/01/22,0.93,
2,2013/01/23,0.891,
2,2013/01/24,0.818,
2,2013/01/25,0.708,
2,2013/01/26,0.669,
2,2013/01/27,0.636,
2,2013/01/28,0.627,
2,2013/01/29,1.24,
2,2013/01/30,1.385,
2,2013/01/31,0.996,
2,2013/02/01,0.689,
2,2013/02/02,0.611,
2,2013/02/03,0.584,
2,2013/02/04,0.576,
2,2013/02/05,0.572,
2,2013/02/06,0.578,
2,2013/02/07,0.576,
2,2013/02/08,0.575,
2,2013/02/09,0.577,
2,2013/02/10,0.574,
2,2013/02/11,0.57,
2,2013/02/12,0.569,
2,2013/02/13,0.582,
2,2013/02/14,0.578,
2,2013/02/15,0.564,
2,2013/02/16,0.571,
2,2013/02/17,0.572,
2,2013/02/18,0.565,
2,2013/02/19,0.557,
2,2013/02/20,0.56,
2,2013/02/21,0.561,
2,2013/02/22,0.555,
2,2013/02/23,0.559,
2,2013/02/24,0.558,
2,2013/02/25,0.557,
2,2013/02/26,0.556,
2,2013/02/27,0.557,
2,2013/02/28,0.551,
2,2013/03/01,0.555,
2,2013/03/02,0.558,
2,2013/03/03,0.56,
2,2013/03/04,0.552,
2,2013/03/05,0.548,
2,2013/03/06,0.534,
2,2013/03/07,0.557,
2,2013/03/08,0.569,
2,2013/03/09,0.557,
2,2013/03/10,0.551,
2,2013/03/11,0.551,
2,2013/03/12,0.543,
2,2013/03/13,0.557,
2,2013/03/14,0.568,
2,2013/03/15,0.553,
2,2013/03/16,0.566,
2,2013/03/17,0.56,
2,2013/03/18,0.551,
2,2013/03/19,0.542,
2,2013/03/20,0.547,
2,2013/03/21,0.553,
2,2013/03/22,0.534,
2,2013/03/23,0.531,
2,2013/03/24,0.517,
2,2013/03/25,0.522,
2,2013/03/26,0.534,
2,2013/03/27,0.543,
2,2013/03/28,0.544,
2,2013/03/29,0.555,
2,2013/03/30,0.564,
2,2013/03/31,0.581,
2,2013/04/01,0.596,
2,2013/04/02,0.62,
2,2013/04/03,0.64,
2,2013/04/04,0.643,
2,2013/04/05,0.639,
2,2013/04/06,0.621,
2,2013/04/07,0.62,
2,2013/04/08,0.605,
2,2013/04/09,0.583,
2,2013/04/10,0.603,
2,2013/04/11,0.617,
2,2013/04/12,0.596,
2,2013/04/13,0.586,
2,2013/04/14,0.581,
2,2013/04/15,0.563,
2,2013/04/16,0.557,
2,2013/04/17,0.558,
2,2013/04/18,0.568,
2,2013/04/19,0.59,
2,2013/04/20,0.61,
2,2013/04/21,0.596,
2,2013/04/22,0.575,
2,2013/04/23,0.584,
2,2013/04/24,0.585,
2,2013/04/25,0.584,
2,2013/04/26,0.629,
2,2013/04/27,0.723,
2,2013/04/28,0.745,
2,2013/04/29,0.725,
2,2013/04/30,0.69,
2,2013/05/01,0.664,
2,2013/05/02,0.653,
2,2013/05/03,0.659,
2,2013/05/04,0.706,
2,2013/05/05,0.773,
2,2013/05/06,0.896,
2,2013/05/07,1.081,
2,2013/05/08,1.296,
2,2013/05/09,1.444,
2,2013/05/10,1.593,
2,2013/05/11,1.742,
2,2013/05/12,2.041,A
2,2013/05/13,2.38,
2,2013/05/14,2.245,
2,2013/05/15,2.037,
2,2013/05/16,1.878,
2,2013/05/17,1.798,
2,2013/05/18,1.792,
2,2013/05/19,1.818,
2,2013/05/20,1.858,
2,2013/05/21,1.902,
2,2013/05/22,2.028,
2,2013/05/23,2.035,
2,2013/05/24,1.996,
2,2013/05/25,1.95,
2,2013/05/26,1.853,
2,2013/05/27,1.792,
2,2013/05/28,1.79,
2,2013/05/29,1.851,
2,2013/05/30,1.992,
2,2013/05/31,2.06,
2,2013/06/01,2.048,
2,2013/06/02,1.974,
2,2013/06/03,1.973,
2,2013/06/04,1.99,
2,2013/06/05,2.109,
2,2013/06/06,2.228,
2,2013/06/07,2.239,
2,2013/06/08,2.374,
2,2013/06/09,2.23,
2,2013/06/10,2.089,
2,2013/06/11,1.963,
2,2013/06/12,1.994,
2,2013/06/13,2.005,
2,2013/06/14,1.946,
2,2013/06/15,1.938,
2,2013/06/16,2.0,
2,2013/06/17,2.03,
2,2013/06/18,2.051,
2,2013/06/19,2.164,
2,2013/06/20,2.332,
2,2013/06/21,2.68,
2,2013/06/22,2.662,
2,2013/06/23,2.554,
2,2013/06/24,2.481,
2,2013/06/25,2.418,
2,2013/06/26,2.397,
2,2013/06/27,2.369,
2,2013/06/28,2.324,
2,2013/06/29,2.376,
2,2013/06/30,2.44,
2,2013/07/01,2.452,
2,2013/07/02,2.555,
2,2013/07/03,2.784,A
2,2013/07/04,2.738,
2,2013/07/05,2.531,
2,2013/07/06,2.375,
2,2013/07/07,2.24,
2,2013/07/08,2.157,
2,2013/07/09,2.106,
2,2013/07/10,2.161,
2,2013/07/11,2.257,
2,2013/07/12,2.162,
2,2013/07/13,1.993,
2,2013/07/14,1.894,
2,2013/07/15,1.918,
2,2013/07/16,1.897,
2,2013/07/17,1.894,
2,2013/07/18,1.956,
2,2013/07/19,2.103,
2,2013/07/20,2.165,
2,2013/07/21,2.19,
2,2013/07/22,2.217,
2,2013/07/23,2.184,
2,2013/07/24,2.144,
2,2013/07/25,2.136,
2,2013/07/26,2.16,
2,2013/07/27,2.2,
2,2013/07/28,2.093,
2,2013/07/29,1.979,
2,2013/07/30,1.899,
2,2013/07/31,1.886,
2,2013/08/01,1.915,
2,2013/08/02,1.964,
2,2013/08/03,2.01,
2,2013/08/04,2.079,
2,2013/08/05,2.034,
2,2013/08/06,2.017,
2,2013/08/07,2.06,
2,2013/08/08,2.041,
2,2013/08/09,2.052,
2,2013/08/10,2.061,
2,2013/08/11,2.094,
2,2013/08/12,2.142,
2,2013/08/13,2.132,
2,2013/08/14,2.11,
2,2013/08/15,2.106,
2,2013/08/16,2.114,
2,2013/08/17,2.189,
2,2013/08/18,2.219,
2,2013/08/19,2.225,
2,2013/08/20,2.168,
2,2013/08/21,1.974,
2,2013/08/22,1.882,
2,2013/08/23,1.886,
2,2013/08/24,1.859,
2,2013/08/25,1.921,
2,2013/08/26,1.938,
2,2013/08/27,2.006,
2,2013/08/28,1.95,
2,2013/08/29,1.945,
2,2013/08/30,2.007,
2,2013/08/31,1.96,
2,2013/09/01,1.878,
2,2013/09/02,1.882,
2,2013/09/03,1.915,
2,2013/09/04,1.944,
2,2013/09/05,1.968,
2,2013/09/06,2.025,
2,2013/09/07,2.038,
2,2013/09/08,1.988,
2,2013/09/09,2.005,
2,2013/09/10,1.927,
2,2013/09/11,1.844,
2,2013/09/12,1.866,
2,2013/09/13,1.905,
2,2013/09/14,1.9,
2,2013/09/15,1.914,
2,2013/09/16,1.942,
2,2013/09/17,1.908,
2,2013/09/18,1.739,
2,2013/09/19,1.625,
2,2013/09/20,1.537,
2,2013/09/21,1.509,
2,2013/09/22,1.492,
2,2013/09/23,1.428,
2,2013/09/24,1.395,
2,2013/09/25,1.325,
2,2013/09/26,1.267,
2,2013/09/27,1.224,
2,2013/09/28,1.191,
2,2013/09/29,1.225,
2,2013/09/30,1.235,
2,2013/10/01,1.189,
2,2013/10/02,1.148,
2,2013/10/03,1.111,
2,2013/10/04,1.082,
2,2013/10/05,1.067,
2,2013/10/06,1.093,
2,2013/10/07,1.192,
2,2013/10/08,1.177,
2,2013/10/09,1.138,
2,2013/10/10,1.098,
2,2013/10/11,1.071,
2,2013/10/12,1.042,
2,2013/10/13,1.022,
2,2013/10/14,0.999,
2,2013/10/15,0.989,
2,2013/10/16,1.001,
2,2013/10/17,0.98,
2,2013/10/18,0.957,
2,2013/10/19,0.952,
2,2013/10/20,0.94,
2,2013/10/21,0.933,
2,2013/10/22,0.927,
2,2013/10/23,0.922,
2,2013/10/24,0.923,
2,2013/10/25,0.922,
2,2013/10/26,0.916,
2,2013/10/27,0.952,
2,2013/10/28,0.915,
2,2013/10/29,0.863,
2,2013/10/30,0.901,
2,2013/10/31,0.913,
2,2013/11/01,0.896,
2,2013/11/02,0.888,
2,2013/11/03,0.881,
2,2013/11/04,0.841,
2,2013/11/05,0.785,
2,2013/11/06,0.835,
2,2013/11/07,0.854,
2,2013/11/08,0.858,
2,2013/11/09,0.847,
2,2013/11/10,0.831,
2,2013/11/11,0.74,
2,2013/11/12,0.748,
2,2013/11/13,0.871,
2,2013/11/14,0.847,
2,2013/11/15,0.815,
2,2013/11/16,0.791,
2,2013/11/17,0.731,
2,2013/11/18,1.015,
2,2013/11/19,2.099,
2,2013/11/20,2.111,
2,2013/11/21,2.178,
2,2013/11/22,2.244,
2,2013/11/23,2.231,
2,2013/11/24,2.222,
2,2013/11/25,2.092,
2,2013/11/26,2.068,
2,2013/11/27,1.96,
2,2013/11/28,1.942,
2,2013/11/29,1.974,
2,2013/11/30,1.918,
2,2013/12/01,1.882,
2,2013/12/02,1.773,
2,2013/12/03,1.663,
2,2013/12/04,1.606,
2,2013/12/05,1.573,A
2,2013/12/06,1.473,A
2,2013/12/07,1.575,A
2,2013/12/08,1.707,
2,2013/12/09,1.795,
2,2013/12/10,1.69,
2,2013/12/11,1.653,
2,2013/12/12,1.674,
2,2013/12/13,1.653,
2,2013/12/14,1.697,
2,2013/12/15,1.702,
2,2013/12/16,1.642,
2,2013/12/17,1.631,
2,2013/12/18,1.594,
2,2013/12/19,1.475,
2,2013/12/20,1.443,
2,2013/12/21,1.556,
2,2013/12/22,1.58,A
2,2013/12/23,1.642,
2,2013/12/24,1.675,A
2,2013/12/25,1.629,
2,2013/12/26,1.606,A
2,2013/12/27,1.559,
2,2013/12/28,1.485,
2,2013/12/29,1.444,
2,2013/12/30,1.427,
2,2013/12/31,1.386,
2,2014/01/01,1.345,
2,2014/01/02,1.32,
2,2014/01/03,1.281,
2,2014/01/04,1.223,
2,2014/01/05,1.154,
2,2014/01/06,1.164,
2,2014/01/07,1.159,
2,2014/01/08,1.189,A
2,2014/01/09,1.194,
2,2014/01/10,1.175,
2,2014/01/11,1.165,
2,2014/01/12,1.151,
2,2014/01/13,1.15,
2,2014/01/14,1.12,
2,2014/01/15,1.092,
2,2014/01/16,1.043,
2,2014/01/17,1.004,
2,2014/01/18,0.957,
2,2014/01/19,0.937,
2,2014/01/20,0.915,
2,2014/01/21,0.919,
2,2014/01/22,0.904,
2,2014/01/23,0.848,
2,2014/01/24,0.829,
2,2014/01/25,0.851,
2,2014/01/26,0.872,
2,2014/01/27,0.868,
2,2014/01/28,0.862,
2,2014/01/29,0.935,
2,2014/01/30,0.971,
2,2014/01/31,0.964,
2,2014/02/01,0.99,
2,2014/02/02,1.013,
2,2014/02/03,1.036,
2,2014/02/04,1.086,
2,2014/02/05,1.133,A
2,2014/02/06,1.07,
2,2014/02/07,1.067,
2,2014/02/08,1.069,
2,2014/02/09,1.078,
2,2014/02/10,1.07,
2,2014/02/11,1.06,
2,2014/02/12,1.049,
2,2014/02/13,1.037,
2,2014/02/14,1.003,
2,2014/02/15,0.964,
2,2014/02/16,0.923,
2,2014/02/17,0.956,
2,2014/02/18,0.999,
