LOCAL_DATE3,DIRECTION_MAX_GUST3,SPEED_MAX_GUST3,COOLING_DEGREE_DAYS3,HEATING_DEGREE_DAYS3,MAX_REL_HUMIDITY3,MIN_REL_HUMIDITY3,TOTAL_PRECIPITATION3,TOTAL_RAIN3,TOTAL_SNOW3,SNOW_ON_GROUND3,MAX_TEMPERATURE3,MEAN_TEMPERATURE3,MIN_TEMPERATURE3
12/31/1971,,,0,21.4,,,0,0,0,81,0,-3.4,-6.7
1/1/1972,,,0,24.4,,,1.5,0,1.5,79,-1.7,-6.4,-11.1
1/2/1972,,,0,36.6,,,0,0,0,79,-10,-18.6,-27.2
1/3/1972,,,0,37.2,,,17.3,0,17.8,79,-9.4,-19.2,-28.9
1/4/1972,,,0,25,,,6.4,0,6.4,91,-3.3,-7,-10.6
1/5/1972,,,0,19.4,,,2,0,2,91,1.1,-1.4,-3.9
1/6/1972,,,0,21.6,,,0,0,0,91,-1.1,-3.6,-6.1
1/7/1972,,,0,27.2,,,0,0,0,89,-5,-9.2,-13.3
1/8/1972,,,0,26.4,,,6.1,0,6.4,86,-2.8,-8.4,-13.9
1/9/1972,,,0,27.5,,,0,0,0,84,-1.7,-9.5,-17.2
1/10/1972,,,0,31.9,,,0,0,0,84,-7.2,-13.9,-20.6
1/11/1972,,,0,36.1,,,3,0,3.8,86,-10,-18.1,-26.1
1/12/1972,,,0,51.4,,,0,0,0,86,-25,-33.4,-41.7
1/13/1972,,,0,55.2,,,0,0,0,86,-31.1,-37.2,-43.3
1/14/1972,,,0,45.5,,,17.8,0,23.4,86,-18.9,-27.5,-36.1
1/15/1972,,,0,27.4,,,2.5,0,2.5,102,0.6,-9.4,-19.4
1/16/1972,,,0,19.7,,,0,0,0,94,2.2,-1.7,-5.6
1/17/1972,,,0,33.6,,,0.5,0,0.8,91,-4.4,-15.6,-26.7
1/18/1972,,,0,48.3,,,3.8,0,4.6,91,-26.7,-30.3,-33.9
1/19/1972,,,0,42.5,,,0.3,0,0.3,94,-21.7,-24.5,-27.2
1/20/1972,,,0,41.9,,,3.6,0,4.3,94,-21.1,-23.9,-26.7
1/21/1972,,,0,41.3,,,1.5,0,1.5,94,-22.2,-23.3,-24.4
1/22/1972,,,0,43.3,,,0,0,0,94,-22.2,-25.3,-28.3
1/23/1972,,,0,46.1,,,0,0,0,94,-22.8,-28.1,-33.3
1/24/1972,,,0,53,,,0,0,0,94,-27.2,-35,-42.8
1/25/1972,,,0,49.4,,,0,0,0,94,-26.1,-31.4,-36.7
1/26/1972,,,0,45.8,,,0,0,0,94,-22.8,-27.8,-32.8
1/27/1972,,,0,44.4,,,0,0,0,94,-20,-26.4,-32.8
1/28/1972,,,0,37.8,,,0,0,0,94,-12.8,-19.8,-26.7
1/29/1972,,,0,36.6,,,0,0,0,94,-12.8,-18.6,-24.4
1/30/1972,,,0,31.4,,,0.3,0,0.3,94,-11.7,-13.4,-15
1/31/1972,,,0,38.3,,,0,0,0,94,-11.7,-20.3,-28.9
2/1/1972,,,0,41.9,,,0,0,0,94,-15.6,-23.9,-32.2
2/2/1972,,,0,38.3,,,5.6,0,6.4,94,-12.8,-20.3,-27.8
2/3/1972,,,0,31.1,,,3.8,0,6.4,99,-10.6,-13.1,-15.6
2/4/1972,,,0,32.5,,,4.8,0,5.8,102,-13.3,-14.5,-15.6
2/5/1972,,,0,34.7,,,4.3,0,5.1,104,-14.4,-16.7,-18.9
2/6/1972,,,0,33.6,,,17.8,0,19.3,112,-13.9,-15.6,-17.2
2/7/1972,,,0,30,,,9.1,0,9.9,119,-8.9,-12,-15
2/8/1972,,,0,28.6,,,3,0,3.6,127,-3.3,-10.6,-17.8
2/9/1972,,,0,28.6,,,0,0,0,127,0,-10.6,-21.1
2/10/1972,,,0,18,,,0,0,0,117,1.7,0,-1.7
2/11/1972,,,0,18.6,,,0.3,0,0.3,112,2.2,-0.6,-3.3
2/12/1972,,,0,19.7,,,16.5,0,18,102,0.6,-1.7,-3.9
2/13/1972,,,0,24.4,,,0,0,0,112,2.2,-6.4,-15
2/14/1972,,,0,30.2,,,5.1,0,5.8,104,-3.3,-12.2,-21.1
2/15/1972,,,0,20.3,,,3.6,0,3.8,107,3.3,-2.3,-7.8
2/16/1972,,,0,24.4,,,1.8,0,2.3,104,-0.6,-6.4,-12.2
2/17/1972,,,0,28.9,,,0.8,0,1,104,-2.8,-10.9,-18.9
2/18/1972,,,0,31.1,,,14,0,15.5,104,-6.1,-13.1,-20
2/19/1972,,,0,39.1,,,23.1,0,24.9,122,-17.8,-21.1,-24.4
2/20/1972,,,0,38,,,1,0,1,132,-12.2,-20,-27.8
2/21/1972,,,0,39.4,,,0,0,0,132,-12.2,-21.4,-30.6
2/22/1972,,,0,35.3,,,0.5,0,0.5,132,-12.8,-17.3,-21.7
2/23/1972,,,0,40.2,,,0,0,0,132,-14.4,-22.2,-30
2/24/1972,,,0,41.6,,,0.8,0,1,132,-13.9,-23.6,-33.3
2/25/1972,,,0,39.4,,,0,0,0,130,-15.6,-21.4,-27.2
2/26/1972,,,0,43.6,,,0.3,0,0.3,130,-20,-25.6,-31.1
2/27/1972,,,0,45,,,0.5,0,0.5,130,-16.1,-27,-37.8
2/28/1972,,,0,40.8,,,0,0,0,127,-15.6,-22.8,-30
2/29/1972,,,0,43,,,1,0,1,127,-17.8,-25,-32.2
3/1/1972,,,0,46.4,,,0,0,0,127,-16.7,-28.4,-40
3/2/1972,,,0,34.7,,,3.3,0,3.6,127,-12.2,-16.7,-21.1
3/3/1972,,,0,33,,,5.6,0,7.1,132,-10,-15,-20
3/4/1972,,,0,36.6,,,0.5,0,0.5,135,-7.2,-18.6,-30
3/5/1972,,,0,28,,,4.8,0,4.8,135,-5.6,-10,-14.4
3/6/1972,,,0,30.2,,,0.8,0,1.3,137,-4.4,-12.2,-20
3/7/1972,,,0,29.4,,,0.3,0,0.8,137,-5,-11.4,-17.8
3/8/1972,,,0,35.5,,,12.4,0,16.3,137,-15,-17.5,-20
3/9/1972,,,0,34.7,,,17,0,22.1,155,-13.9,-16.7,-19.4
3/10/1972,,,0,23.9,,,0,0,0,165,3.3,-5.9,-15
3/11/1972,,,0,17.2,,,0.3,0.3,0,155,8.3,0.8,-6.7
3/12/1972,,,0,14.9,,,0.5,0.3,0.3,122,7.8,3.1,-1.7
3/13/1972,,,0,12.4,,,0.3,0.3,0,102,10.6,5.6,0.6
3/14/1972,,,0,11.8,,,0.8,0.8,0,89,10.6,6.2,1.7
3/15/1972,,,0,14.4,,,1.5,1,0.5,81,6.1,3.6,1.1
3/16/1972,,,0,12.1,,,1.3,1.3,0,74,10,5.9,1.7
3/17/1972,,,0,14.1,,,0.5,0,0.5,71,7.8,3.9,0
3/18/1972,,,0,16.6,,,1,1,0,66,3.3,1.4,-0.6
3/19/1972,,,0,12.7,,,0.3,0.3,0,66,8.9,5.3,1.7
3/20/1972,,,0,15.5,,,0,0,0,66,5.6,2.5,-0.6
3/21/1972,,,0,21.6,,,0,0,0,64,5,-3.6,-12.2
3/22/1972,,,0,17.2,,,0.3,0,0.3,64,3.3,0.8,-1.7
3/23/1972,,,0,15.8,,,2.3,0,2.8,64,6.1,2.2,-1.7
3/24/1972,,,0,17.4,,,0,0,0,61,6.7,0.6,-5.6
3/25/1972,,,0,16.3,,,0,0,0,61,7.8,1.7,-4.4
3/26/1972,,,0,18.9,,,0,0,0,58,10,-0.9,-11.7
3/27/1972,,,0,17.4,,,0,0,0,53,6.7,0.6,-5.6
3/28/1972,,,0,18.9,,,0,0,0,53,8.3,-0.9,-10
3/29/1972,,,0,15.8,,,0,0,0,53,10,2.2,-5.6
3/30/1972,,,0,15.8,,,0.8,0,0.8,53,8.3,2.2,-3.9
3/31/1972,,,0,18.6,,,18.8,6.6,12.2,53,4.4,-0.6,-5.6
4/1/1972,,,0,28.3,,,9.1,0,9.1,64,-5.6,-10.3,-15
4/2/1972,,,0,31.7,,,0,0,0,66,-1.7,-13.7,-25.6
4/3/1972,,,0,27.2,,,0,0,0,58,0.6,-9.2,-18.9
4/4/1972,,,0,21.9,,,4.8,0.8,4.1,58,2.8,-3.9,-10.6
4/5/1972,,,0,11.6,,,7.1,7.1,0,56,11.7,6.4,1.1
4/6/1972,,,0,15.5,,,0.8,0.8,0,51,7.2,2.5,-2.2
4/7/1972,,,0,17.7,,,0.5,0,0.5,48,5.6,0.3,-5
4/8/1972,,,0,18.3,,,0,0,0,48,7.2,-0.3,-7.8
4/9/1972,,,0,16.6,,,2.5,0,2.5,46,5.6,1.4,-2.8
4/10/1972,,,0,19.4,,,0.5,0,0.5,46,2.2,-1.4,-5
4/11/1972,,,0,19.7,,,2.8,0,3.3,48,3.3,-1.7,-6.7
4/12/1972,,,0,20.5,,,0,0,0,46,6.1,-2.5,-11.1
4/13/1972,,,0,20.8,,,1.5,0.3,1.3,46,2.8,-2.8,-8.3
4/14/1972,,,0,14.9,,,0,0,0,46,7.8,3.1,-1.7
4/15/1972,,,0,21.4,,,0,0,0,43,2.2,-3.4,-8.9
4/16/1972,,,0,22.5,,,0,0,0,43,4.4,-4.5,-13.3
4/17/1972,,,0,20.8,,,0,0,0,41,4.4,-2.8,-10
4/18/1972,,,0,18.9,,,0,0,0,41,4.4,-0.9,-6.1
4/19/1972,,,0,13.8,,,0.3,0,0.3,33,7.2,4.2,1.1
4/20/1972,,,0,18.3,,,0,0,0,28,4.4,-0.3,-5
4/21/1972,,,0,19.7,,,0,0,0,28,4.4,-1.7,-7.8
4/22/1972,,,0,18.6,,,0.5,0,0.5,28,5.6,-0.6,-6.7
4/23/1972,,,0,16,,,0,0,0,15,8.9,2,-5
4/24/1972,,,0,14.7,,,1.3,1.3,0,8,8.3,3.3,-1.7
4/25/1972,,,0,15.5,,,0.3,0,0.3,3,7.8,2.5,-2.8
4/26/1972,,,0,13.5,,,2.3,1.3,1,3,8.3,4.5,0.6
4/27/1972,,,0,9.3,,,0,0,0,3,15.6,8.7,1.7
4/28/1972,,,0,15.2,,,2.8,2.8,0,3,7.2,2.8,-1.7
4/29/1972,,,0,16,,,0,0,0,0,5,2,-1.1
4/30/1972,,,0,15.8,,,0,0,0,0,8.3,2.2,-3.9
5/1/1972,,,0,12.4,,,0.5,0.5,0,0,10,5.6,1.1
5/2/1972,,,0,12.7,,,1.5,1.5,0,0,10,5.3,0.6
5/3/1972,,,0,12.1,,,0,0,0,0,12.8,5.9,-1.1
5/4/1972,,,0,12.4,,,0,0,0,0,13.9,5.6,-2.8
5/5/1972,,,0,14.9,,,0,0,0,0,10,3.1,-3.9
5/6/1972,,,0,12.7,,,0,0,0,0,13.3,5.3,-2.8
5/7/1972,,,0,9.1,,,0,0,0,0,17.2,8.9,0.6
5/8/1972,,,0,9.4,,,0,0,0,0,19.4,8.6,-2.2
5/9/1972,,,0,9.4,,,0,0,0,0,19.4,8.6,-2.2
5/10/1972,,,0,9.9,,,0,0,0,0,17.8,8.1,-1.7
5/11/1972,,,0,11,,,0.5,0.5,0,0,11.1,7,2.8
5/12/1972,,,0,12.7,,,11.2,11.2,0,0,10,5.3,0.6
5/13/1972,,,0,6.9,,,0.8,0.8,0,0,16.1,11.1,6.1
5/14/1972,,,0,11.6,,,0,0,0,0,12.2,6.4,0.6
5/15/1972,,,0,13.5,,,0,0,0,0,12.8,4.5,-3.9
5/16/1972,,,0,13.2,,,0,0,0,0,13.9,4.8,-4.4
5/17/1972,,,0,13,,,0,0,0,0,12.8,5,-2.8
5/18/1972,,,0,11.3,,,0,0,0,0,17.2,6.7,-3.9
5/19/1972,,,0,4.4,,,0,0,0,0,23.9,13.6,3.3
5/20/1972,,,0,4.6,,,0,0,0,0,26.1,13.4,0.6
5/21/1972,,,0,5.2,,,0,0,0,0,22.8,12.8,2.8
5/22/1972,,,0,8.5,,,0,0,0,0,13.9,9.5,5
5/23/1972,,,0,13.5,,,0,0,0,0,13.3,4.5,-4.4
5/24/1972,,,0,13.3,,,0,0,0,0,14.4,4.7,-5
5/25/1972,,,0,10.2,,,0,0,0,0,18.9,7.8,-3.3
5/26/1972,,,0,7.2,,,0,0,0,0,23.3,10.8,-1.7
5/27/1972,,,0,4.1,,,0,0,0,0,25.6,13.9,2.2
5/28/1972,,,0,2.4,,,0,0,0,0,28.3,15.6,2.8
5/29/1972,,,0.7,0,,,0,0,0,0,31.7,18.7,5.6
5/30/1972,,,0.7,0,,,0,0,0,0,25.6,18.7,11.7
5/31/1972,,,0,4.1,,,0,0,0,0,20,13.9,7.8
6/1/1972,,,0,9.1,,,0,0,0,0,12.8,8.9,5
6/2/1972,,,0,10.2,,,0,0,0,0,16.7,7.8,-1.1
6/3/1972,,,0,6.6,,,0.8,0.8,0,0,17.8,11.4,5
6/4/1972,,,0,6.6,,,0.8,0.8,0,0,19.4,11.4,3.3
6/5/1972,,,0,7.7,,,7.9,7.9,0,0,13.3,10.3,7.2
6/6/1972,,,0,8,,,0,0,0,0,17.2,10,2.8
6/7/1972,,,0,4.6,,,0,0,0,0,25,13.4,1.7
6/8/1972,,,0.7,0,,,0,0,0,0,25.6,18.7,11.7
6/9/1972,,,1.7,0,,,0.8,0.8,0,0,27.2,19.7,12.2
6/10/1972,,,0,1.1,,,0,0,0,0,19.4,16.9,14.4
6/11/1972,,,0,5.2,,,28.4,28.4,0,0,16.7,12.8,8.9
6/12/1972,,,0,3.5,,,4.3,4.3,0,0,21.7,14.5,7.2
6/13/1972,,,0,2.7,,,10.7,10.7,0,0,19.4,15.3,11.1
6/14/1972,,,0,4.4,,,9.1,9.1,0,0,17.2,13.6,10
6/15/1972,,,0,2.7,,,4.3,4.3,0,0,20,15.3,10.6
6/16/1972,,,0,6.3,,,8.4,8.4,0,0,15,11.7,8.3
6/17/1972,,,0,8,,,0,0,0,0,17.2,10,2.8
6/18/1972,,,0,4.9,,,0,0,0,0,20,13.1,6.1
6/19/1972,,,0,5.5,,,0,0,0,0,20,12.5,5
6/20/1972,,,0,4.4,,,0.3,0.3,0,0,17.2,13.6,10
6/21/1972,,,0,7.4,,,1.3,1.3,0,0,16.7,10.6,4.4
6/22/1972,,,0,4.9,,,0,0,0,0,21.1,13.1,5
6/23/1972,,,0,1,,,0.3,0.3,0,0,22.2,17,11.7
6/24/1972,,,0,1.6,,,0.8,0.8,0,0,26.7,16.4,6.1
6/25/1972,,,0,3.2,,,1.3,1.3,0,0,17.8,14.8,11.7
6/26/1972,,,0,5.7,,,0,0,0,0,17.8,12.3,6.7
6/27/1972,,,0,3.8,,,0.3,0.3,0,0,18.3,14.2,10
6/28/1972,,,0,5.2,,,0.5,0.5,0,0,16.7,12.8,8.9
6/29/1972,,,0,6.9,,,0,0,0,0,16.1,11.1,6.1
6/30/1972,,,0,7.7,,,0,0,0,0,14.4,10.3,6.1
7/1/1972,,,0,7.7,,,0,0,0,0,20.6,10.3,0
7/2/1972,,,0,3.8,,,0,0,0,0,24.4,14.2,3.9
7/3/1972,,,0.1,0,,,0,0,0,0,22.8,18.1,13.3
7/4/1972,,,0,1.6,,,0,0,0,0,24.4,16.4,8.3
7/5/1972,,,0.1,0,,,0,0,0,0,25,18.1,11.1
7/6/1972,,,0,1.6,,,0,0,0,0,22.8,16.4,10
7/7/1972,,,0,4.4,,,0,0,0,0,22.2,13.6,5
7/8/1972,,,0,6,,,18.8,18.8,0,0,15.6,12,8.3
7/9/1972,,,0,11,,,18.8,18.8,0,0,8.3,7,5.6
7/10/1972,,,0,6.3,,,0,0,0,0,17.8,11.7,5.6
7/11/1972,,,0,3.8,,,4.3,4.3,0,0,20.6,14.2,7.8
7/12/1972,,,0,5.5,,,4.8,4.8,0,0,15,12.5,10
7/13/1972,,,0,3.8,,,0.8,0.8,0,0,17.8,14.2,10.6
7/14/1972,,,0,3.3,,,0,0,0,0,20,14.7,9.4
7/15/1972,,,0,4.1,,,0,0,0,0,22.8,13.9,5
7/16/1972,,,0,3.5,,,0,0,0,0,23.9,14.5,5
7/17/1972,,,0,3.5,,,1.3,1.3,0,0,20.6,14.5,8.3
7/18/1972,,,0,2.4,,,0,0,0,0,22.2,15.6,8.9
7/19/1972,,,0,2.4,,,0,0,0,0,25,15.6,6.1
7/20/1972,,,0,2.2,,,0.5,0.5,0,0,23.3,15.8,8.3
7/21/1972,,,0,0.8,,,0.5,0.5,0,0,24.4,17.2,10
7/22/1972,,,0,0.5,,,4.1,4.1,0,0,21.7,17.5,13.3
7/23/1972,,,0,3.5,,,11.4,11.4,0,0,17.2,14.5,11.7
7/24/1972,,,0,2.1,,,0,0,0,0,21.1,15.9,10.6
7/25/1972,,,0,3,,,8.1,8.1,0,0,18.9,15,11.1
7/26/1972,,,0,4.9,,,1.8,1.8,0,0,18.3,13.1,7.8
7/27/1972,,,0,4.7,,,0,0,0,0,19.4,13.3,7.2
7/28/1972,,,0,6.3,,,0,0,0,0,17.8,11.7,5.6
7/29/1972,,,0,7.2,,,0,0,0,0,19.4,10.8,2.2
7/30/1972,,,0,6.6,,,0,0,0,0,20,11.4,2.8
7/31/1972,,,0,2.4,,,0.5,0.5,0,0,21.1,15.6,10
8/1/1972,,,0,6.3,,,0,0,0,0,19.4,11.7,3.9
8/2/1972,,,0,3.6,,,0,0,0,0,24.4,14.4,4.4
8/3/1972,,,0,1.3,,,0,0,0,0,23.3,16.7,10
8/4/1972,,,0,2.4,,,2.5,2.5,0,0,19.4,15.6,11.7
8/5/1972,,,0,4.1,,,1,1,0,0,18.3,13.9,9.4
8/6/1972,,,0.9,0,,,0,0,0,0,26.1,18.9,11.7
8/7/1972,,,0.6,0,,,0,0,0,0,27.8,18.6,9.4
8/8/1972,,,2.3,0,,,0,0,0,0,27.2,20.3,13.3
8/9/1972,,,0,3.8,,,0,0,0,0,22.2,14.2,6.1
8/10/1972,,,0,5.7,,,10.2,10.2,0,0,13.9,12.3,10.6
8/11/1972,,,0,5.8,,,0,0,0,0,15,12.2,9.4
8/12/1972,,,0,6,,,0,0,0,0,17.8,12,6.1
8/13/1972,,,0,5.2,,,0,0,0,0,21.7,12.8,3.9
8/14/1972,,,0,3.5,,,0,0,0,0,22.8,14.5,6.1
8/15/1972,,,0,3.2,,,0,0,0,0,25.6,14.8,3.9
8/16/1972,,,0,2.1,,,0,0,0,0,26.1,15.9,5.6
8/17/1972,,,0,2.2,,,0,0,0,0,22.2,15.8,9.4
8/18/1972,,,0,3.8,,,0,0,0,0,18.3,14.2,10
8/19/1972,,,0,2.4,,,0,0,0,0,22.2,15.6,8.9
8/20/1972,,,0,3.3,,,0,0,0,0,24.4,14.7,5
8/21/1972,,,0,1.9,,,0,0,0,0,26.1,16.1,6.1
8/22/1972,,,0,1.3,,,0.3,0.3,0,0,20,16.7,13.3
8/23/1972,,,0,2.4,,,0,0,0,0,23.3,15.6,7.8
8/24/1972,,,0,2.7,,,0,0,0,0,21.1,15.3,9.4
8/25/1972,,,0,4.4,,,0,0,0,0,18.9,13.6,8.3
8/26/1972,,,0,3,,,0,0,0,0,21.7,15,8.3
8/27/1972,,,0,4.9,,,0,0,0,0,22.8,13.1,3.3
8/28/1972,,,0,3,,,0.3,0.3,0,0,19.4,15,10.6
8/29/1972,,,0,7.7,,,0.3,0.3,0,0,17.2,10.3,3.3
8/30/1972,,,0,10.2,,,0,0,0,0,16.7,7.8,-1.1
8/31/1972,,,0,8.5,,,0,0,0,0,20,9.5,-1.1
9/1/1972,,,0,5.2,,,0,0,0,0,21.1,12.8,4.4
9/2/1972,,,0,4.6,,,0,0,0,0,23.9,13.4,2.8
9/3/1972,,,0,3.8,,,0,0,0,0,22.8,14.2,5.6
9/4/1972,,,0,3.5,,,0,0,0,0,23.3,14.5,5.6
9/5/1972,,,0,9.9,,,8.1,8.1,0,0,13.3,8.1,2.8
9/6/1972,,,0,13.3,,,1.8,1.8,0,0,7.2,4.7,2.2
9/7/1972,,,0,11,,,4.8,4.8,0,0,10,7,3.9
9/8/1972,,,0,8.3,,,0,0,0,0,13.3,9.7,6.1
9/9/1972,,,0,9.1,,,0,0,0,0,16.1,8.9,1.7
9/10/1972,,,0,9.9,,,0,0,0,0,16.7,8.1,-0.6
9/11/1972,,,0,7.4,,,0,0,0,0,18.9,10.6,2.2
9/12/1972,,,0,8,,,0,0,0,0,19.4,10,0.6
9/13/1972,,,0,5.2,,,0,0,0,0,22.2,12.8,3.3
9/14/1972,,,0,6.3,,,0,0,0,0,16.7,11.7,6.7
9/15/1972,,,0,4.9,,,0,0,0,0,17.2,13.1,8.9
9/16/1972,,,0,12.4,,,3.8,3.8,0,0,11.7,5.6,-0.6
9/17/1972,,,0,13.8,,,2.5,2.5,0,0,7.2,4.2,1.1
9/18/1972,,,0,15.5,,,0,0,0,0,5.6,2.5,-0.6
9/19/1972,,,0,13.8,,,0,0,0,0,5,4.2,3.3
9/20/1972,,,0,16.1,,,0.8,0.3,0.5,0,4.4,1.9,-0.6
9/21/1972,,,0,16.6,,,4.8,0,4.8,0,3.9,1.4,-1.1
9/22/1972,,,0,18.6,,,0,0,0,3,0.6,-0.6,-1.7
9/23/1972,,,0,18.6,,,0,0,0,0,1.7,-0.6,-2.8
9/24/1972,,,0,19.4,,,0,0,0,0,2.8,-1.4,-5.6
9/25/1972,,,0,17.7,,,0,0,0,0,1.7,0.3,-1.1
9/26/1972,,,0,18.6,,,0,0,0,0,3.3,-0.6,-4.4
9/27/1972,,,0,17.1,,,1.5,0,1.8,0,6.1,0.9,-4.4
9/28/1972,,,0,15.5,,,6.4,1.8,4.6,3,5,2.5,0
9/29/1972,,,0,12.4,,,1.3,1.3,0,0,9.4,5.6,1.7
9/30/1972,,,0,6.6,,,0.8,0.8,0,0,15,11.4,7.8
10/1/1972,,,0,7.7,,,0,0,0,0,15.6,10.3,5
10/2/1972,,,0,6.8,,,0,0,0,0,16.7,11.2,5.6
10/3/1972,,,0,14.1,,,0.5,0,0.5,0,7.8,3.9,0
10/4/1972,,,0,15.5,,,0,0,0,0,8.9,2.5,-3.9
10/5/1972,,,0,15.5,,,0,0,0,0,7.8,2.5,-2.8
10/6/1972,,,0,6,,,0,0,0,0,16.7,12,7.2
10/7/1972,,,0,7.1,,,0,0,0,0,13.9,10.9,7.8
10/8/1972,,,0,15.5,,,19.3,18.8,0.5,0,7.8,2.5,-2.8
10/9/1972,,,0,23,,,4.8,0,4.8,3,-2.8,-5,-7.2
10/10/1972,,,0,25.5,,,0,0,0,0,-1.1,-7.5,-13.9
10/11/1972,,,0,21.1,,,0,0,0,0,2.8,-3.1,-8.9
10/12/1972,,,0,16.6,,,0,0,0,0,6.1,1.4,-3.3
10/13/1972,,,0,15.7,,,0,0,0,0,7.8,2.3,-3.3
10/14/1972,,,0,17.4,,,0,0,0,0,8.3,0.6,-7.2
10/15/1972,,,0,17.4,,,0,0,0,0,6.1,0.6,-5
10/16/1972,,,0,19.1,,,0,0,0,0,3.9,-1.1,-6.1
10/17/1972,,,0,17.4,,,0,0,0,0,3.9,0.6,-2.8
10/18/1972,,,0,15.2,,,0,0,0,0,9.4,2.8,-3.9
10/19/1972,,,0,11.9,,,0,0,0,0,13.3,6.1,-1.1
10/20/1972,,,0,13.8,,,0,0,0,0,5.6,4.2,2.8
10/21/1972,,,0,14.6,,,7.9,7.9,0,0,5.6,3.4,1.1
10/22/1972,,,0,10.8,,,2.5,2.5,0,0,10,7.2,4.4
10/23/1972,,,0,14.4,,,0.3,0.3,0,0,7.8,3.6,-0.6
10/24/1972,,,0,11.9,,,6.1,6.1,0,0,8.3,6.1,3.9
10/25/1972,,,0,14.6,,,2.3,1.8,0.5,0,7.8,3.4,-1.1
10/26/1972,,,0,21.3,,,0,0,0,0,0.6,-3.3,-7.2
10/27/1972,,,0,20.3,,,1.3,0,1.3,0,-0.6,-2.3,-3.9
10/28/1972,,,0,21.3,,,0,0,0,0,0.6,-3.3,-7.2
10/29/1972,,,0,24.7,,,0,0,0,0,0,-6.7,-13.3
10/30/1972,,,0,20.5,,,6.4,0,6.9,0,1.7,-2.5,-6.7
10/31/1972,,,0,16.9,,,3.3,0.5,2.8,5,2.2,1.1,0
11/1/1972,,,0,16.9,,,11.2,6.4,4.6,3,2.2,1.1,0
11/2/1972,,,0,16,,,5.6,5.6,0,0,3.3,2,0.6
11/3/1972,,,0,19.1,,,7.1,1.3,5.8,0,2.2,-1.1,-4.4
11/4/1972,,,0,24.7,,,3.3,0,3.3,5,-4.4,-6.7,-8.9
11/5/1972,,,0,24.7,,,0.5,0,0.5,10,-3.9,-6.7,-9.4
11/6/1972,,,0,21.9,,,10.7,0,10.7,10,-2.2,-3.9,-5.6
11/7/1972,,,0,19.7,,,2,0,2,20,0,-1.7,-3.3
11/8/1972,,,0,17.4,,,0,0,0,18,1.7,0.6,-0.6
11/9/1972,,,0,18.6,,,0,0,0,13,1.1,-0.6,-2.2
11/10/1972,,,0,17.7,,,0,0,0,10,2.8,0.3,-2.2
11/11/1972,,,0,21.1,,,0,0,0,8,-1.1,-3.1,-5
11/12/1972,,,0,19.7,,,0,0,0,8,0,-1.7,-3.3
11/13/1972,,,0,19.7,,,0,0,0,8,-0.6,-1.7,-2.8
11/14/1972,,,0,20.2,,,0,0,0,8,-1.1,-2.2,-3.3
11/15/1972,,,0,21.6,,,0,0,0,8,0,-3.6,-7.2
11/16/1972,,,0,21.1,,,0,0,0,8,-2.2,-3.1,-3.9
11/17/1972,,,0,21.6,,,0,0,0,8,-2.8,-3.6,-4.4
11/18/1972,,,0,22.8,,,0,0,0,8,-3.9,-4.8,-5.6
11/19/1972,,,0,23.6,,,0,0,0,8,-3.9,-5.6,-7.2
11/20/1972,,,0,20.5,,,0,0,0,8,-0.6,-2.5,-4.4
11/21/1972,,,0,21.1,,,0,0,0,8,1.7,-3.1,-7.8
11/22/1972,,,0,17.1,,,6.1,0,6.1,8,1.7,0.9,0
11/23/1972,,,0,15.7,,,0,0,0,10,3.9,2.3,0.6
11/24/1972,,,0,18.6,,,0,0,0,8,2.2,-0.6,-3.3
11/25/1972,,,0,18.3,,,0,0,0,8,2.8,-0.3,-3.3
11/26/1972,,,0,18.6,,,0,0,0,8,1.7,-0.6,-2.8
11/27/1972,,,0,26.9,,,0,0,0,8,-2.8,-8.9,-15
11/28/1972,,,0,28.9,,,3,0,3.3,8,-3.9,-10.9,-17.8
11/29/1972,,,0,21.6,,,8.4,0,9.4,10,0.6,-3.6,-7.8
11/30/1972,,,0,22.2,,,9.9,0,10.7,30,0,-4.2,-8.3
12/1/1972,,,0,31.9,,,0,0,0,30,-7.8,-13.9,-20
12/2/1972,,,0,36.4,,,0,0,0,30,-12.8,-18.4,-23.9
12/3/1972,,,0,41.7,,,0,0,0,30,-15.6,-23.7,-31.7
12/4/1972,,,0,36.4,,,2.3,0,2.3,30,-15.6,-18.4,-21.1
12/5/1972,,,0,33.6,,,0,0,0,33,-10.6,-15.6,-20.6
12/6/1972,,,0,39.1,,,1.3,0,1.3,33,-12.2,-21.1,-30
12/7/1972,,,0,42.2,,,0.3,0,0.5,33,-17.8,-24.2,-30.6
12/8/1972,,,0,35,,,3,0,3.6,33,-15.6,-17,-18.3
12/9/1972,,,0,34.2,,,0.3,0,0.5,38,-11.7,-16.2,-20.6
12/10/1972,,,0,34.2,,,3.8,0,4.1,38,-11.7,-16.2,-20.6
12/11/1972,,,0,35.5,,,0.5,0,0.5,43,-10,-17.5,-25
12/12/1972,,,0,36.4,,,0,0,0,43,-15,-18.4,-21.7
12/13/1972,,,0,37.5,,,3.6,0,3.8,43,-15,-19.5,-23.9
12/14/1972,,,0,34.4,,,2.8,0,3.8,46,-8.3,-16.4,-24.4
12/15/1972,,,0,28.6,,,2.3,0,2.3,46,-7.2,-10.6,-13.9
12/16/1972,,,0,30,,,28.2,0,30.5,56,-7.8,-12,-16.1
